,0,1,2,3,4,5,6,7,8,9,10,11,12,13
594,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.46475800154489,0.36,6.093597400104956e-05,17.1,5.851297242409216,0
595,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.3535533905932738,0.25,1.9073486328125e-06,14.25,4.358898943540674,-1
596,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.2529822128134704,0.16000000000000003,2.748779069440003e-08,11.4,3.2471431911356685,-2
597,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.1643167672515498,0.09,1.1622614669999992e-10,8.55,2.4189454814875875,-3
598,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.0894427190999916,0.04000000000000001,5.2428800000000056e-14,5.7,1.8019831273171423,-4
599,19,361,6859,82.8190799272728,2216.8378200531006,2.25,3.375,1.5,0.0316227766016838,0.010000000000000002,1.000000000000001e-19,2.85,1.3423796509621049,-5
600,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0,0.0,0.0,4
601,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,1.0,0.0,0.0,3
602,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.12160801393263308,0.09,1.0,0.0,0.0,2
603,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,1.0,0.0,0.0,1
604,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.29730177875068026,0.25,1.0,0.0,0.0,0
605,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.40903897192829974,0.36,1.0,0.0,0.0,-1
606,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,1.0,0.0,0.0,-2
607,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,1.0,0.0,0.0,-3
608,0,0,0,0.0,1.0,3.0625,5.359375,1.75,0.8316189778250762,0.81,1.0,0.0,0.0,-4
609,0,0,0,0.0,1.0,3.0625,5.359375,1.75,1.0,1.0,1.0,0.0,0.0,-5
610,1,1,1,1.0,1.75,3.0625,5.359375,1.75,1.0,1.0,1.0,1.75,1.0,4
611,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.9,1.575,1.0,3
612,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.8,1.4000000000000001,1.0,2
613,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.7,1.2249999999999999,1.0,1
614,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.5,0.875,1.0,0
615,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.6,1.05,1.0,-1
616,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.4,0.7000000000000001,1.0,-2
617,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.3,0.525,1.0,-3
618,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,0.2,0.35000000000000003,1.0,-4
619,1,1,1,1.0,1.75,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,0.1,0.17500000000000002,1.0,-5
620,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,1.0,1.0,1.0,3.5,2.0,4
621,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.81,3.15,1.8660659830736148,3
622,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.6400000000000001,2.8000000000000003,1.7411011265922482,2
623,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.48999999999999994,2.4499999999999997,1.624504792712471,1
624,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.36,2.1,1.515716566510398,0
625,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.25,1.75,1.4142135623730951,-1
626,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,0.010000000000000002,0.35000000000000003,1.0717734625362931,-2
627,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,0.04000000000000001,0.7000000000000001,1.148698354997035,-3
628,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.09,1.05,1.2311444133449163,-4
629,2,4,8,3.363585661014858,3.0625,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.16000000000000003,1.4000000000000001,1.3195079107728942,-5
630,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,1.0,1.0,1.0,5.25,3.0,4
631,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.7290000000000001,4.7250000000000005,2.6878753795222865,3
632,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.5120000000000001,4.200000000000001,2.4082246852806923,2
633,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.3429999999999999,3.6749999999999994,2.157669279974593,1
634,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.21599999999999997,3.1499999999999995,1.9331820449317627,0
635,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.125,2.625,1.7320508075688772,-1
636,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.06400000000000002,2.1000000000000005,1.5518455739153598,-2
637,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.026999999999999996,1.5749999999999997,1.3903891703159093,-3
638,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,0.008000000000000002,1.0500000000000003,1.2457309396155174,-4
639,3,9,27,6.8385211708643325,5.359375,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,0.0010000000000000002,0.5250000000000001,1.1161231740339044,-5
640,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,1.0,1.0,1.0,7.0,4.0,4
641,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.6561,6.3,3.4822022531844965,3
642,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.4096000000000001,5.6000000000000005,3.0314331330207964,2
643,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.24009999999999995,4.8999999999999995,2.6390158215457884,1
644,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.1296,4.2,2.2973967099940698,0
645,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.0625,3.5,2.0,-1
646,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.025600000000000005,2.8000000000000003,1.7411011265922482,-2
647,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.0081,2.1,1.515716566510398,-3
648,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,0.0016000000000000003,1.4000000000000001,1.3195079107728942,-4
649,4,16,64,11.313708498984761,9.37890625,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,0.00010000000000000002,0.7000000000000001,1.148698354997035,-5
650,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,1.0,1.0,1.0,8.75,5.0,4
651,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.5904900000000001,7.875,4.256699612603923,3
652,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.3276800000000001,7.0,3.623898318388478,2
653,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.16806999999999994,6.125,3.0851693136000478,1
654,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.07775999999999998,5.25,2.626527804403767,0
655,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.03125,4.375,2.23606797749979,-1
656,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.010240000000000003,3.5,1.9036539387158786,-2
657,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.0024299999999999994,2.625,1.6206565966927624,-3
658,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,0.0003200000000000001,1.75,1.379729661461215,-4
659,5,25,125,16.71850762441055,16.4130859375,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000003e-05,0.875,1.174618943088019,-5
660,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,1.0,1.0,1.0,10.5,6.0,4
661,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.531441,9.450000000000001,5.015752812467621,3
662,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.2621440000000001,8.400000000000002,4.192962712629476,2
663,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.11764899999999996,7.349999999999999,3.5051440864071925,1
664,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.04665599999999999,6.299999999999999,2.930156051583521,0
665,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.015625,5.25,2.449489742783178,-1
666,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.0040960000000000015,4.200000000000001,2.0476725110792193,-2
667,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.0007289999999999998,3.1499999999999995,1.711769859409705,-3
668,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,6.400000000000002e-05,2.1000000000000005,1.4309690811052556,-4
669,6,36,216,23.00195175286581,28.722900390625,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000004e-06,1.0500000000000003,1.1962311988513155,-5
670,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,1.0,1.0,1.0,12.25,7.0,4
671,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.4782969000000001,11.025,5.76219877795131,3
672,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.20971520000000007,9.8,4.743276393803367,2
673,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.08235429999999996,8.575,3.9045287771227217,1
674,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.027993599999999993,7.3500000000000005,3.2140958497160383,0
675,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.0078125,6.125,2.6457513110645907,-1
676,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.0016384000000000006,4.9,2.17790642448278,-2
677,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.12160801393263308,0.09,0.00021869999999999995,3.6750000000000003,1.792789962520997,-3
678,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,1.2800000000000005e-05,2.45,1.4757731615945522,-4
679,7,49,343,30.124619494611952,50.26507568359375,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000004e-07,1.225,1.214814044039067,-5
680,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,1.0,1.0,1.0,14.0,8.0,4
681,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.4304672100000001,12.6,6.498019170849885,3
682,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.1677721600000001,11.200000000000001,5.278031643091578,2
683,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.05764800999999997,9.799999999999999,4.2870938501451725,1
684,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.016796159999999994,8.4,3.4822022531844965,0
685,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.00390625,7.0,2.8284271247461903,-1
686,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.0006553600000000003,5.6000000000000005,2.29739670999407,-2
687,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.12160801393263308,0.09,6.560999999999998e-05,4.2,1.8660659830736148,-3
688,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,2.5600000000000013e-06,2.8000000000000003,1.5157165665103982,-4
689,8,64,512,38.05462768008707,87.96388244628906,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000005e-08,1.4000000000000001,1.2311444133449163,-5
690,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,1.0,1.0,1.0,15.75,9.0,4
691,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.3874204890000001,14.174999999999999,7.224674055842076,3
692,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.13421772800000006,12.6,5.799546134795289,2
693,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.04035360699999998,11.025,4.655536721746079,1
694,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.010077695999999997,9.45,3.7371928188465517,0
695,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.001953125,7.875,3.0,-1
696,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.0002621440000000001,6.3,2.4082246852806923,-2
697,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.12160801393263308,0.09,1.9682999999999994e-05,4.725,1.9331820449317627,-3
698,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,5.120000000000002e-07,3.15,1.5518455739153598,-4
699,9,81,729,46.76537180435969,153.93679428100586,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000005e-09,1.575,1.2457309396155174,-5
700,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,1.0,1.0,1.0,17.5,10.0,4
701,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.3486784401000001,15.75,7.943282347242816,3
702,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.10737418240000006,14.0,6.309573444801933,2
703,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.02824752489999998,12.25,5.011872336272722,1
704,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.006046617599999997,10.5,3.9810717055349722,0
705,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.0009765625,8.75,3.1622776601683795,-1
706,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,0.00010485760000000006,7.0,2.51188643150958,-2
707,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.12160801393263308,0.09,5.9048999999999975e-06,5.25,1.9952623149688795,-3
708,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,1.0240000000000006e-07,3.5,1.5848931924611136,-4
709,10,100,1000,56.23413251903491,269.38938999176025,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000006e-10,1.75,1.2589254117941673,-5
710,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,1.0,1.0,1.0,19.25,11.0,4
711,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.31381059609000006,17.325,8.654727864164496,3
712,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.08589934592000005,15.400000000000002,6.809483127522302,2
713,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.019773267429999988,13.474999999999998,5.357656669484113,1
714,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.0036279705599999985,11.549999999999999,4.2153691330919,0
715,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.00048828125,9.625,3.3166247903554,-1
716,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,4.1943040000000025e-05,7.700000000000001,2.6094986352788734,-2
717,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.12160801393263308,0.09,1.7714699999999993e-06,5.7749999999999995,2.053136413658844,-3
718,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,2.0480000000000012e-08,3.8500000000000005,1.615394266202178,-4
719,11,121,1331,66.44115889990961,471.43143248558044,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000006e-11,1.9250000000000003,1.2709816152101407,-5
720,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,1.0,1.0,1.0,21.0,12.0,4
721,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.2824295364810001,18.900000000000002,9.359725702851641,3
722,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.06871947673600004,16.800000000000004,7.30037210271847,2
723,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.01384128720099999,14.699999999999998,5.69412336751626,1
724,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.002176782335999999,12.599999999999998,4.44128606984584,0
725,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.000244140625,10.5,3.4641016151377544,-1
726,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,1.677721600000001e-05,8.400000000000002,2.701920077041227,-2
727,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.12160801393263308,0.09,5.314409999999998e-07,6.299999999999999,2.107435899344471,-3
728,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,4.096000000000002e-09,4.200000000000001,1.6437518295172258,-4
729,12,144,1728,77.36903509129502,825.0050068497658,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000006e-12,2.1000000000000005,1.2820888539868154,-5
730,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,1.0,1.0,1.0,22.75,13.0,4
731,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.2541865828329001,20.475,10.058865869794325,3
732,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.054975581388800036,18.2,7.783137122039472,2
733,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.009688901040699992,15.924999999999999,6.022271719754773,1
734,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.0013060694015999993,13.65,4.659786420036066,0
735,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.29730177875068026,0.25,0.0001220703125,11.375,3.605551275463989,-1
736,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,6.7108864000000044e-06,9.1,2.789827435889086,-2
737,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.12160801393263308,0.09,1.5943229999999992e-07,6.825,2.1586538444215795,-3
738,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,8.192000000000005e-10,4.55,1.6702776523348104,-4
739,13,169,2197,89.0022255462996,1443.75876198709,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000007e-13,2.275,1.2923922207808318,-5
740,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,1.0,1.0,1.0,24.5,14.0,4
741,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.2287679245496101,22.05,10.752643127243294,3
742,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.043980465111040035,19.6,8.258523872989459,2
743,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.006782230728489994,17.15,6.342925711719625,1
744,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.29730177875068026,0.25,6.103515625e-05,12.25,3.7416573867739413,0
745,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.0007836416409599996,14.700000000000001,4.871658325766914,-1
746,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,2.684354560000002e-06,9.8,2.8737647560281374,-2
747,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.12160801393263308,0.09,4.782968999999997e-08,7.3500000000000005,2.2071833466585673,-3
748,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,1.6384000000000013e-10,4.9,1.6952182030724354,-4
749,14,196,2744,101.32673817560543,2526.5778334774077,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000008e-14,2.45,1.3020054543174677,-5
750,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,1.0,1.0,1.0,26.25,15.0,4
751,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.20589113209464907,23.625,11.44147808674014,3
752,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.03518437208883203,21.0,8.727161387290321,2
753,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.004747561509942996,18.375,6.656775051475125,1
754,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.00047018498457599973,15.75,5.077556391987407,0
755,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.29730177875068026,0.25,3.0517578125e-05,13.125,3.872983346207417,-1
756,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,1.073741824000001e-06,10.5,2.9541769390627777,-2
757,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.12160801393263308,0.09,1.4348906999999992e-08,7.875,2.2533433808426553,-3
758,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,3.276800000000003e-11,5.25,1.7187719275874789,-4
759,15,225,3375,114.32986833478832,4421.5112085854635,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000009e-15,2.625,1.31101942303975,-5
760,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.01778279410038923,0.010000000000000002,1.0000000000000008e-16,2.8000000000000003,1.3195079107728942,4
761,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,1.0,1.0,1.0,28.0,16.0,3
762,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.18530201888518416,25.2,12.125732532083186,2
763,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.028147497671065624,22.400000000000002,9.18958683997628,1
764,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.0033232930569600965,19.599999999999998,6.964404506368992,0
765,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.00028211099074559984,16.8,5.278031643091577,-1
766,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.29730177875068026,0.25,1.52587890625e-05,14.0,4.0,-2
767,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.2011893487492697,0.16000000000000003,4.2949672960000036e-07,11.200000000000001,3.0314331330207964,-3
768,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.12160801393263308,0.09,4.3046720999999976e-09,8.4,2.2973967099940698,-4
769,16,256,4096,128.0,7737.644615024561,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,6.5536000000000055e-12,5.6000000000000005,1.7411011265922482,-5
770,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.05981395124884883,0.04000000000000001,1.3107200000000013e-12,5.950000000000001,1.762340347832317,4
771,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,1.0,1.0,1.0,29.75,17.0,3
772,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.8316189778250762,0.81,0.16677181699666577,26.775000000000002,12.805720813725664,2
773,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.6767176086019611,0.6400000000000001,0.022517998136852502,23.800000000000004,9.646263856416864,1
774,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.5356999058252557,0.48999999999999994,0.0023263051398720674,20.824999999999996,7.26631540240041,0
775,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.40903897192829974,0.36,0.00016926659444735988,17.849999999999998,5.473553316918489,-1
776,17,289,4913,142.32644848607572,13540.878076292982,3.0625,5.359375,1.75,0.29730177875068026,0.25,7.62939453125e-06,14.875,4.123105625617661,-2
